EmployeeID,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,AgeGroups,IncomeGroups,YearsAtCompanyGroups
127,3,3,2,3,3,36,False,Travel_Rarely,Research & Development,1,3,Medical,Female,5,Healthcare Representative,Married,196360,1,12,1,10.0,3,10,9,0,"(30.0, 40.0]","(175000.0, 200000.0]","(5.0, 10.0]"
128,2,3,3,4,3,30,True,Travel_Frequently,Sales,3,2,Marketing,Male,3,Research Scientist,Single,11290,9,19,0,3.0,2,1,0,0,"(25.0, 30.0]","(10000.0, 25000.0]","(-1.0, 2.0]"
129,3,3,4,1,2,37,False,Travel_Rarely,Research & Development,10,1,Technical Degree,Male,1,Sales Executive,Divorced,133410,1,14,1,18.0,3,18,12,17,"(30.0, 40.0]","(125000.0, 150000.0]","(15.0, 20.0]"
130,2,3,4,2,3,40,False,Travel_Rarely,Research & Development,6,2,Medical,Male,3,Research Scientist,Divorced,43320,7,14,2,8.0,3,5,1,3,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
131,2,3,2,1,3,42,False,Travel_Rarely,Research & Development,2,3,Medical,Female,4,Manager,Divorced,110310,3,12,1,8.0,2,5,1,2,"(40.0, 50.0]","(100000.0, 125000.0]","(2.0, 5.0]"
132,2,3,3,2,2,37,False,Travel_Rarely,Sales,9,1,Marketing,Male,3,Sales Executive,Single,44400,2,11,1,18.0,3,1,0,1,"(30.0, 40.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
133,3,3,1,2,3,43,False,Travel_Rarely,Sales,10,2,Life Sciences,Female,1,Sales Executive,Divorced,46170,1,11,0,25.0,2,25,3,9,"(40.0, 50.0]","(25000.0, 50000.0]","(20.0, 30.0]"
134,2,3,2,3,3,40,False,Travel_Rarely,Sales,6,2,Life Sciences,Female,1,Laboratory Technician,Married,26470,6,13,0,20.0,2,1,0,0,"(30.0, 40.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
135,2,4,1,1,2,54,False,Travel_Rarely,Human Resources,9,3,Life Sciences,Female,2,Manufacturing Director,Married,63230,4,23,1,24.0,2,4,1,2,"(50.0, 60.0]","(50000.0, 75000.0]","(2.0, 5.0]"
136,3,4,3,3,3,34,False,Non-Travel,Research & Development,28,3,Medical,Male,1,Laboratory Technician,Married,56770,9,20,1,6.0,3,3,1,2,"(30.0, 40.0]","(50000.0, 75000.0]","(2.0, 5.0]"
137,2,3,2,1,1,31,False,Travel_Rarely,Research & Development,10,4,Life Sciences,Male,3,Sales Executive,Married,21870,1,15,1,13.0,2,13,3,12,"(30.0, 40.0]","(10000.0, 25000.0]","(10.0, 15.0]"
139,3,3,3,3,3,43,False,Travel_Rarely,Sales,27,4,Life Sciences,Male,2,Sales Representative,Divorced,39770,4,18,1,8.0,3,5,0,2,"(40.0, 50.0]","(25000.0, 50000.0]","(2.0, 5.0]"
140,4,3,2,4,3,25,False,Travel_Rarely,Human Resources,7,2,Human Resources,Male,1,Manufacturing Director,Single,86330,1,19,1,5.0,2,5,1,3,"(17.999, 25.0]","(75000.0, 100000.0]","(2.0, 5.0]"
141,2,4,2,3,3,37,False,Non-Travel,Research & Development,1,3,Medical,Male,3,Laboratory Technician,Married,20080,3,22,0,15.0,5,13,10,7,"(30.0, 40.0]","(10000.0, 25000.0]","(10.0, 15.0]"
142,3,3,4,1,3,31,False,Travel_Rarely,Research & Development,24,1,Medical,Male,3,Laboratory Technician,Married,44400,1,13,1,4.0,2,4,3,2,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
143,1,4,2,3,3,39,False,Travel_Frequently,Research & Development,26,4,Technical Degree,Female,1,Sales Executive,Divorced,30670,1,20,1,21.0,5,21,1,6,"(30.0, 40.0]","(25000.0, 50000.0]","(20.0, 30.0]"
144,3,3,3,1,2,56,False,Travel_Frequently,Research & Development,20,4,Life Sciences,Female,3,Sales Executive,Married,53210,9,14,0,36.0,1,7,7,7,"(50.0, 60.0]","(50000.0, 75000.0]","(5.0, 10.0]"
145,3,3,2,3,3,30,False,Travel_Rarely,Sales,5,4,Medical,Female,2,Manufacturing Director,Single,54100,0,17,1,6.0,2,5,4,4,"(25.0, 30.0]","(50000.0, 75000.0]","(2.0, 5.0]"
146,2,3,2,1,3,41,False,Travel_Rarely,Research & Development,7,3,Technical Degree,Female,3,Research Scientist,Married,27820,1,14,0,10.0,2,10,0,7,"(40.0, 50.0]","(25000.0, 50000.0]","(5.0, 10.0]"
147,2,3,3,1,3,28,False,Travel_Rarely,Research & Development,7,3,Medical,Male,3,Healthcare Representative,Divorced,119570,1,13,0,10.0,2,10,1,8,"(25.0, 30.0]","(100000.0, 125000.0]","(5.0, 10.0]"
148,3,3,1,1,3,25,True,Travel_Rarely,Research & Development,5,2,Life Sciences,Female,3,Laboratory Technician,Married,26600,5,13,0,6.0,3,2,0,2,"(17.999, 25.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
149,2,4,4,3,3,52,False,Travel_Rarely,Research & Development,26,2,Life Sciences,Female,2,Sales Representative,Married,33750,2,21,0,28.0,2,5,0,4,"(50.0, 60.0]","(25000.0, 50000.0]","(2.0, 5.0]"
150,3,3,1,4,2,45,False,Travel_Rarely,Research & Development,2,3,Medical,Female,1,Sales Executive,Married,50980,3,14,1,8.0,4,2,0,2,"(40.0, 50.0]","(50000.0, 75000.0]","(-1.0, 2.0]"
151,3,3,4,4,1,52,False,Travel_Rarely,Research & Development,12,3,Medical,Male,2,Research Scientist,Married,48780,2,11,1,31.0,3,5,1,4,"(50.0, 60.0]","(25000.0, 50000.0]","(2.0, 5.0]"
152,2,3,1,3,3,42,False,Travel_Frequently,Sales,10,3,Marketing,Female,2,Healthcare Representative,Divorced,28370,2,13,1,19.0,0,5,0,2,"(40.0, 50.0]","(25000.0, 50000.0]","(2.0, 5.0]"
153,3,4,3,4,3,30,False,Travel_Rarely,Sales,25,3,Marketing,Male,1,Sales Executive,Single,24060,2,20,1,11.0,5,5,0,2,"(25.0, 30.0]","(10000.0, 25000.0]","(2.0, 5.0]"
154,3,3,1,1,1,60,False,Travel_Rarely,Research & Development,10,3,Life Sciences,Female,1,Manufacturing Director,Married,22690,5,18,1,33.0,4,29,11,10,"(50.0, 60.0]","(10000.0, 25000.0]","(20.0, 30.0]"
155,2,3,3,3,2,46,False,Travel_Rarely,Sales,19,4,Marketing,Female,1,Sales Executive,Divorced,41080,2,14,0,19.0,5,10,0,8,"(40.0, 50.0]","(25000.0, 50000.0]","(5.0, 10.0]"
156,3,3,4,4,4,42,False,Travel_Frequently,Research & Development,18,4,Technical Degree,Male,4,Sales Executive,Married,132060,0,13,2,7.0,2,6,0,4,"(40.0, 50.0]","(125000.0, 150000.0]","(5.0, 10.0]"
157,2,3,1,2,3,24,True,Travel_Rarely,Research & Development,27,2,Medical,Male,1,Research Scientist,Single,104220,1,17,1,6.0,0,5,1,4,"(17.999, 25.0]","(100000.0, 125000.0]","(2.0, 5.0]"
158,3,4,4,3,2,34,True,Travel_Frequently,Research & Development,5,3,Medical,Male,2,Research Scientist,Divorced,137440,0,20,1,3.0,3,2,1,0,"(30.0, 40.0]","(125000.0, 150000.0]","(-1.0, 2.0]"
159,3,3,4,4,3,38,False,Travel_Frequently,Sales,3,3,Marketing,Female,2,Sales Executive,Married,49070,1,11,1,1.0,3,1,0,0,"(30.0, 40.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
160,2,3,3,3,3,40,False,Travel_Rarely,Sales,26,4,Marketing,Female,1,Sales Executive,Married,34820,0,18,1,21.0,2,20,1,12,"(30.0, 40.0]","(25000.0, 50000.0]","(15.0, 20.0]"
161,4,4,1,4,1,26,False,Travel_Rarely,Research & Development,3,2,Medical,Female,4,Healthcare Representative,Divorced,24360,1,24,0,3.0,2,3,0,2,"(25.0, 30.0]","(10000.0, 25000.0]","(2.0, 5.0]"
162,2,3,3,4,1,30,False,Non-Travel,Research & Development,15,3,Medical,Female,2,Sales Executive,Married,23800,4,18,3,9.0,2,5,1,4,"(25.0, 30.0]","(10000.0, 25000.0]","(2.0, 5.0]"
163,3,3,2,3,3,29,False,Travel_Rarely,Research & Development,8,3,Medical,Female,3,Manufacturing Director,Married,194310,1,11,0,10.0,3,10,0,7,"(25.0, 30.0]","(175000.0, 200000.0]","(5.0, 10.0]"
164,2,3,3,2,4,29,True,Travel_Rarely,Research & Development,19,4,Life Sciences,Male,3,Research Scientist,Married,17900,5,16,1,6.0,4,2,1,1,"(25.0, 30.0]","(10000.0, 25000.0]","(-1.0, 2.0]"
165,3,3,1,4,4,19,True,Travel_Rarely,Research & Development,4,3,Medical,Male,1,Sales Executive,Single,76440,1,15,2,1.0,2,1,0,0,"(17.999, 25.0]","(75000.0, 100000.0]","(-1.0, 2.0]"
166,3,3,3,1,3,30,False,Non-Travel,Research & Development,2,4,Life Sciences,Female,3,Research Scientist,Married,51310,0,15,1,10.0,2,9,7,8,"(25.0, 30.0]","(50000.0, 75000.0]","(5.0, 10.0]"
167,3,3,1,4,2,57,False,Travel_Rarely,Research & Development,2,2,Life Sciences,Male,4,Research Scientist,Divorced,63060,3,12,1,32.0,3,1,0,0,"(50.0, 60.0]","(50000.0, 75000.0]","(-1.0, 2.0]"
168,3,3,2,3,3,50,False,Travel_Rarely,Sales,10,4,Life Sciences,Female,3,Manager,Married,47870,0,12,0,28.0,3,27,15,7,"(40.0, 50.0]","(25000.0, 50000.0]","(20.0, 30.0]"
169,3,4,3,4,2,30,False,Non-Travel,Sales,10,2,Life Sciences,Male,3,Laboratory Technician,Single,188800,0,22,1,12.0,3,11,6,7,"(25.0, 30.0]","(175000.0, 200000.0]","(10.0, 15.0]"
170,3,4,3,1,4,60,False,Travel_Frequently,Research & Development,16,3,Life Sciences,Female,4,Laboratory Technician,Married,23390,4,20,0,22.0,4,18,13,11,"(50.0, 60.0]","(10000.0, 25000.0]","(15.0, 20.0]"
171,2,3,1,4,3,47,False,Travel_Rarely,Research & Development,1,3,Technical Degree,Male,5,Manufacturing Director,Divorced,135700,5,16,2,20.0,2,5,0,4,"(40.0, 50.0]","(125000.0, 150000.0]","(2.0, 5.0]"
172,2,4,1,3,1,46,False,Travel_Rarely,Sales,4,1,Technical Degree,Male,1,Laboratory Technician,Married,67120,6,21,1,26.0,3,3,0,1,"(40.0, 50.0]","(50000.0, 75000.0]","(2.0, 5.0]"
173,3,3,4,3,3,35,False,Travel_Rarely,Research & Development,15,2,Medical,Female,2,Laboratory Technician,Single,54060,0,12,1,6.0,2,5,4,3,"(30.0, 40.0]","(50000.0, 75000.0]","(2.0, 5.0]"
174,3,3,3,3,3,54,False,Travel_Rarely,Research & Development,2,4,Medical,Male,2,Human Resources,Single,89380,7,11,3,19.0,2,1,0,0,"(50.0, 60.0]","(75000.0, 100000.0]","(-1.0, 2.0]"
175,4,3,4,3,3,34,False,Travel_Rarely,Sales,8,2,Life Sciences,Male,1,Laboratory Technician,Divorced,24390,3,11,2,14.0,2,7,5,7,"(30.0, 40.0]","(10000.0, 25000.0]","(5.0, 10.0]"
176,2,3,3,4,3,46,False,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,1,Healthcare Representative,Married,88370,2,18,0,15.0,3,3,1,2,"(40.0, 50.0]","(75000.0, 100000.0]","(2.0, 5.0]"
177,3,3,3,2,4,31,False,Travel_Rarely,Research & Development,7,3,Life Sciences,Male,2,Research Director,Divorced,53430,1,14,1,13.0,3,13,0,8,"(30.0, 40.0]","(50000.0, 75000.0]","(10.0, 15.0]"
178,2,4,2,3,4,33,True,Travel_Rarely,Research & Development,10,3,Life Sciences,Female,4,Research Director,Married,67280,7,22,0,15.0,2,7,7,7,"(30.0, 40.0]","(50000.0, 75000.0]","(5.0, 10.0]"
179,3,4,1,4,3,33,True,Travel_Rarely,Sales,5,4,Marketing,Male,2,Research Director,Divorced,66520,7,25,0,8.0,5,4,1,3,"(30.0, 40.0]","(50000.0, 75000.0]","(2.0, 5.0]"
180,3,3,4,2,3,30,False,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,1,Sales Executive,Single,48500,0,12,1,4.0,4,3,1,2,"(25.0, 30.0]","(25000.0, 50000.0]","(2.0, 5.0]"
181,1,4,4,3,3,35,False,Travel_Rarely,Research & Development,12,2,Medical,Female,2,Sales Representative,Married,28090,4,23,1,10.0,2,8,0,0,"(30.0, 40.0]","(25000.0, 50000.0]","(5.0, 10.0]"
182,2,3,1,3,3,31,True,Travel_Frequently,Research & Development,22,2,Medical,Female,2,Sales Executive,Married,56890,3,15,2,12.0,2,1,0,0,"(30.0, 40.0]","(50000.0, 75000.0]","(-1.0, 2.0]"
183,4,4,2,1,3,34,True,Travel_Frequently,Sales,17,1,Marketing,Male,1,Research Director,Divorced,20010,9,22,1,11.0,5,3,0,2,"(30.0, 40.0]","(10000.0, 25000.0]","(2.0, 5.0]"
184,2,3,2,3,3,42,False,Travel_Frequently,Research & Development,2,4,Medical,Female,1,Research Scientist,Married,29770,4,15,3,8.0,3,2,2,0,"(40.0, 50.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
185,3,3,2,4,2,36,False,Non-Travel,Research & Development,3,4,Medical,Male,1,Research Scientist,Single,40250,1,11,0,10.0,3,10,9,7,"(30.0, 40.0]","(25000.0, 50000.0]","(5.0, 10.0]"
186,3,3,3,3,3,22,True,Travel_Frequently,Research & Development,7,3,Medical,Female,2,Laboratory Technician,Single,37850,5,13,2,4.0,2,2,1,2,"(17.999, 25.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
187,3,3,2,4,3,48,False,Travel_Rarely,Research & Development,6,3,Medical,Male,1,Laboratory Technician,Married,108540,2,14,1,14.0,6,9,6,7,"(40.0, 50.0]","(100000.0, 125000.0]","(5.0, 10.0]"
188,3,3,1,2,3,55,False,Travel_Rarely,Research & Development,1,3,Medical,Female,1,Sales Executive,Single,120310,3,11,0,37.0,5,10,7,7,"(50.0, 60.0]","(100000.0, 125000.0]","(5.0, 10.0]"
189,2,3,4,4,3,41,False,Non-Travel,Research & Development,3,2,Life Sciences,Female,2,Research Scientist,Single,99360,7,17,1,16.0,2,14,1,10,"(40.0, 50.0]","(75000.0, 100000.0]","(10.0, 15.0]"
190,2,3,2,3,3,35,False,Travel_Rarely,Research & Development,22,3,Medical,Female,1,Sales Representative,Married,29660,9,18,0,15.0,2,11,6,9,"(30.0, 40.0]","(25000.0, 50000.0]","(10.0, 15.0]"
191,3,3,2,3,3,40,False,Travel_Rarely,Research & Development,15,3,Life Sciences,Female,2,Laboratory Technician,Single,25710,7,14,0,22.0,1,20,5,13,"(30.0, 40.0]","(25000.0, 50000.0]","(15.0, 20.0]"
192,3,3,3,3,3,39,False,Travel_Frequently,Research & Development,12,1,Medical,Male,1,Research Scientist,Married,99910,1,16,1,8.0,3,8,0,7,"(30.0, 40.0]","(75000.0, 100000.0]","(5.0, 10.0]"
193,2,3,2,4,4,31,False,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,3,Research Director,Single,61420,4,13,2,10.0,2,6,0,5,"(30.0, 40.0]","(50000.0, 75000.0]","(5.0, 10.0]"
194,3,3,4,1,2,42,False,Travel_Rarely,Research & Development,5,3,Medical,Male,3,Sales Executive,Married,53900,1,14,0,10.0,3,10,5,8,"(40.0, 50.0]","(50000.0, 75000.0]","(5.0, 10.0]"
195,3,4,4,2,4,45,False,Travel_Rarely,Research & Development,2,1,Medical,Female,4,Sales Executive,Married,44040,0,23,0,9.0,2,8,3,7,"(40.0, 50.0]","(25000.0, 50000.0]","(5.0, 10.0]"
197,2,3,4,4,4,29,False,Travel_Rarely,Research & Development,5,3,Medical,Male,1,Research Scientist,Divorced,51300,4,11,0,8.0,3,3,1,2,"(25.0, 30.0]","(50000.0, 75000.0]","(2.0, 5.0]"
198,3,3,1,3,3,33,False,Travel_Rarely,Research & Development,16,3,Medical,Female,1,Laboratory Technician,Divorced,20900,4,16,0,10.0,2,6,0,5,"(30.0, 40.0]","(10000.0, 25000.0]","(5.0, 10.0]"
199,3,3,3,4,2,31,False,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,1,Sales Executive,Divorced,29090,9,14,2,10.0,2,5,0,1,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
200,4,3,2,2,3,18,True,Travel_Frequently,Research & Development,2,3,Technical Degree,Male,1,Sales Executive,Single,34680,1,18,2,0.0,4,0,0,0,"(17.999, 25.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
201,2,3,3,1,3,40,False,Non-Travel,Research & Development,1,4,Technical Degree,Female,2,Laboratory Technician,Divorced,30680,3,19,0,20.0,3,1,0,1,"(30.0, 40.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
202,2,3,1,3,3,41,False,Non-Travel,Research & Development,23,3,Life Sciences,Male,2,Manufacturing Director,Single,26700,2,15,2,10.0,2,8,0,7,"(40.0, 50.0]","(25000.0, 50000.0]","(5.0, 10.0]"
203,2,3,1,3,3,26,False,Travel_Rarely,Research & Development,9,4,Medical,Male,3,Healthcare Representative,Divorced,26930,5,17,3,8.0,3,0,0,0,"(25.0, 30.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
204,2,3,1,3,3,35,False,Travel_Rarely,Research & Development,16,4,Medical,Male,2,Human Resources,Single,95260,1,15,0,5.0,2,5,0,3,"(30.0, 40.0]","(75000.0, 100000.0]","(2.0, 5.0]"
205,2,3,4,4,3,34,False,Travel_Rarely,Research & Development,26,3,Medical,Male,1,Laboratory Technician,Single,52370,1,19,1,10.0,3,10,5,7,"(30.0, 40.0]","(50000.0, 75000.0]","(5.0, 10.0]"
206,1,4,3,4,1,26,True,Travel_Rarely,Sales,1,3,Marketing,Female,2,Manufacturing Director,Single,24260,1,22,0,1.0,3,1,0,0,"(25.0, 30.0]","(10000.0, 25000.0]","(-1.0, 2.0]"
207,3,3,2,4,4,37,False,Travel_Rarely,Research & Development,8,1,Life Sciences,Male,1,Sales Executive,Single,41930,4,16,1,12.0,5,6,1,2,"(30.0, 40.0]","(25000.0, 50000.0]","(5.0, 10.0]"
208,3,3,1,3,2,46,False,Travel_Frequently,Research & Development,4,1,Medical,Male,5,Human Resources,Married,29110,5,13,0,28.0,3,2,1,2,"(40.0, 50.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
209,3,3,2,1,3,41,False,Travel_Rarely,Research & Development,24,1,Life Sciences,Male,1,Research Director,Married,26610,7,14,1,22.0,2,18,11,8,"(40.0, 50.0]","(25000.0, 50000.0]","(15.0, 20.0]"
210,3,3,1,2,3,37,False,Non-Travel,Research & Development,7,2,Medical,Male,1,Sales Executive,Divorced,20280,1,16,1,9.0,3,9,7,7,"(30.0, 40.0]","(10000.0, 25000.0]","(5.0, 10.0]"
212,2,4,4,3,3,32,True,Non-Travel,Research & Development,7,2,Life Sciences,Female,2,Research Director,Married,32980,8,22,0,6.0,4,4,1,2,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
213,2,3,4,4,3,24,False,Travel_Frequently,Sales,22,3,Life Sciences,Female,1,Healthcare Representative,Married,29350,0,14,2,3.0,5,2,2,1,"(17.999, 25.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
214,3,3,3,3,3,38,False,Travel_Rarely,Research & Development,5,3,Life Sciences,Female,1,Research Scientist,Married,154270,3,16,1,18.0,2,1,0,0,"(30.0, 40.0]","(150000.0, 175000.0]","(-1.0, 2.0]"
215,3,3,2,2,2,37,False,Travel_Rarely,Research & Development,1,4,Technical Degree,Female,5,Research Scientist,Married,39440,6,11,2,8.0,3,6,4,3,"(30.0, 40.0]","(25000.0, 50000.0]","(5.0, 10.0]"
216,1,3,4,3,3,49,False,Travel_Rarely,Sales,21,1,Life Sciences,Male,1,Sales Executive,Divorced,40110,1,18,2,31.0,2,31,0,9,"(40.0, 50.0]","(25000.0, 50000.0]","(30.0, 40.0]"
217,2,3,2,4,3,24,False,Travel_Rarely,Sales,1,3,Marketing,Female,1,Sales Executive,Married,34070,1,15,2,6.0,2,6,1,4,"(17.999, 25.0]","(25000.0, 50000.0]","(5.0, 10.0]"
218,3,3,1,2,4,26,False,Travel_Rarely,Research & Development,19,4,Technical Degree,Female,4,Sales Executive,Married,119940,1,14,1,6.0,6,5,1,4,"(25.0, 30.0]","(100000.0, 125000.0]","(2.0, 5.0]"
219,1,3,4,2,3,24,False,Travel_Rarely,Sales,7,3,Medical,Female,1,Laboratory Technician,Married,12320,1,12,0,1.0,4,1,0,0,"(17.999, 25.0]","(10000.0, 25000.0]","(-1.0, 2.0]"
220,3,3,1,2,3,50,False,Travel_Frequently,Sales,2,2,Marketing,Male,1,Sales Executive,Married,29600,1,14,3,32.0,2,32,10,7,"(40.0, 50.0]","(25000.0, 50000.0]","(30.0, 40.0]"
221,2,3,2,3,3,25,False,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,1,Research Scientist,Married,190940,1,16,0,7.0,3,7,0,6,"(17.999, 25.0]","(175000.0, 200000.0]","(5.0, 10.0]"
222,3,4,1,3,3,24,True,Travel_Frequently,Research & Development,2,3,Medical,Male,2,Research Scientist,Married,39190,1,21,0,6.0,3,6,1,2,"(17.999, 25.0]","(25000.0, 50000.0]","(5.0, 10.0]"
223,3,3,2,1,4,30,True,Travel_Frequently,Research & Development,9,3,Other,Male,2,Healthcare Representative,Married,68250,1,14,0,1.0,2,1,0,0,"(25.0, 30.0]","(50000.0, 75000.0]","(-1.0, 2.0]"
224,3,3,2,4,3,34,False,Travel_Rarely,Sales,6,2,Life Sciences,Male,4,Research Director,Married,102480,1,12,1,6.0,4,6,1,3,"(30.0, 40.0]","(100000.0, 125000.0]","(5.0, 10.0]"
225,2,3,2,1,1,31,True,Travel_Rarely,Research & Development,9,1,Medical,Female,1,Sales Representative,Divorced,189470,2,12,2,9.0,2,3,1,2,"(30.0, 40.0]","(175000.0, 200000.0]","(2.0, 5.0]"
226,3,3,1,4,3,35,False,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,5,Sales Executive,Single,24960,4,17,3,9.0,3,3,0,2,"(30.0, 40.0]","(10000.0, 25000.0]","(2.0, 5.0]"
227,3,3,1,4,4,31,False,Travel_Rarely,Sales,1,3,Marketing,Female,2,Sales Executive,Divorced,64650,4,17,0,13.0,3,7,5,7,"(30.0, 40.0]","(50000.0, 75000.0]","(5.0, 10.0]"
228,3,3,1,3,2,27,False,Travel_Rarely,Sales,22,4,Medical,Male,1,Sales Representative,Divorced,22060,0,14,1,6.0,4,5,0,3,"(25.0, 30.0]","(10000.0, 25000.0]","(2.0, 5.0]"
229,3,3,4,3,2,37,False,Travel_Rarely,Sales,9,4,Marketing,Female,2,Laboratory Technician,Married,20860,4,14,0,17.0,3,3,1,0,"(30.0, 40.0]","(10000.0, 25000.0]","(2.0, 5.0]"
230,1,3,4,2,4,20,False,Travel_Rarely,Research & Development,17,4,Medical,Female,1,Sales Representative,Single,22930,1,13,2,1.0,3,1,0,0,"(17.999, 25.0]","(10000.0, 25000.0]","(-1.0, 2.0]"
231,3,3,3,4,3,42,False,Travel_Rarely,Research & Development,28,4,Life Sciences,Female,2,Manufacturing Director,Married,26450,1,15,0,10.0,5,10,2,2,"(40.0, 50.0]","(25000.0, 50000.0]","(5.0, 10.0]"
232,3,3,2,4,2,43,False,Travel_Rarely,Research & Development,10,5,Technical Degree,Female,2,Sales Executive,Divorced,26830,4,11,0,21.0,3,1,0,0,"(40.0, 50.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
233,4,3,3,1,2,38,False,Travel_Rarely,Human Resources,2,4,Medical,Male,1,Human Resources,Single,20140,3,17,1,8.0,5,0,0,0,"(30.0, 40.0]","(10000.0, 25000.0]","(-1.0, 2.0]"
234,3,3,4,3,3,43,False,Travel_Frequently,Sales,4,3,Medical,Female,2,Healthcare Representative,Divorced,34190,3,11,1,10.0,5,8,4,7,"(40.0, 50.0]","(25000.0, 50000.0]","(5.0, 10.0]"
235,4,3,4,1,1,48,False,Travel_Rarely,Research & Development,8,1,Medical,Male,2,Laboratory Technician,Married,53760,7,13,1,21.0,3,3,0,2,"(40.0, 50.0]","(50000.0, 75000.0]","(2.0, 5.0]"
236,4,4,1,3,4,44,False,Travel_Rarely,Sales,29,4,Marketing,Male,2,Sales Executive,Single,19510,4,22,3,10.0,4,2,0,2,"(40.0, 50.0]","(10000.0, 25000.0]","(-1.0, 2.0]"
237,2,4,3,3,3,34,False,Travel_Rarely,Research & Development,13,4,Life Sciences,Female,1,Laboratory Technician,Divorced,23410,1,20,2,8.0,3,8,0,6,"(30.0, 40.0]","(10000.0, 25000.0]","(5.0, 10.0]"
238,3,3,3,1,3,27,True,Travel_Rarely,Sales,27,3,Life Sciences,Male,2,Research Scientist,Divorced,22930,0,18,0,5.0,0,4,0,2,"(25.0, 30.0]","(10000.0, 25000.0]","(2.0, 5.0]"
239,1,3,3,3,3,21,False,Travel_Rarely,Sales,16,2,Life Sciences,Male,3,Sales Executive,Single,87260,1,11,1,3.0,2,3,1,2,"(17.999, 25.0]","(75000.0, 100000.0]","(2.0, 5.0]"
240,3,3,4,4,4,44,False,Travel_Rarely,Research & Development,2,2,Life Sciences,Male,1,Laboratory Technician,Married,40110,4,14,1,26.0,2,2,0,1,"(40.0, 50.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
241,2,3,1,3,3,22,False,Travel_Rarely,Research & Development,2,2,Medical,Female,2,Laboratory Technician,Married,195450,0,14,0,3.0,3,2,2,2,"(17.999, 25.0]","(175000.0, 200000.0]","(-1.0, 2.0]"
242,3,3,3,3,3,33,False,Travel_Rarely,Sales,13,4,Marketing,Female,2,Manufacturing Director,Divorced,45680,0,18,1,6.0,2,5,1,2,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
243,3,3,1,4,2,32,False,Travel_Rarely,Research & Development,1,1,Life Sciences,Female,1,Healthcare Representative,Married,30220,1,16,1,6.0,3,6,0,5,"(30.0, 40.0]","(25000.0, 50000.0]","(5.0, 10.0]"
244,3,3,3,3,3,30,False,Travel_Frequently,Research & Development,4,5,Technical Degree,Male,3,Manager,Divorced,57720,1,17,0,1.0,3,1,0,0,"(25.0, 30.0]","(50000.0, 75000.0]","(-1.0, 2.0]"
245,2,3,4,1,4,53,False,Travel_Rarely,Research & Development,24,3,Other,Female,3,Manager,Single,22690,7,11,1,18.0,2,14,8,10,"(50.0, 60.0]","(10000.0, 25000.0]","(10.0, 15.0]"
246,3,3,2,4,2,34,False,Travel_Rarely,Research & Development,1,5,Medical,Male,1,Research Scientist,Married,53810,1,12,0,10.0,0,10,8,8,"(30.0, 40.0]","(50000.0, 75000.0]","(5.0, 10.0]"
247,3,3,1,1,3,45,True,Travel_Frequently,Research & Development,19,4,Life Sciences,Male,3,Research Director,Married,34410,2,13,1,5.0,5,1,0,0,"(40.0, 50.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
248,4,3,3,4,3,26,False,Travel_Rarely,Research & Development,7,2,Life Sciences,Male,1,Manufacturing Director,Married,54540,1,13,1,3.0,5,3,0,2,"(25.0, 30.0]","(50000.0, 75000.0]","(2.0, 5.0]"
249,2,3,3,3,3,37,False,Travel_Rarely,Research & Development,4,3,Medical,Male,1,Manager,Married,98840,1,14,0,10.0,3,10,7,8,"(30.0, 40.0]","(75000.0, 100000.0]","(5.0, 10.0]"
